src_img_name,mask_id,left_x,right_x,top_y,bottom_y,cell_id_cp
r02c05f02p01-ch4sk1fk1fl1.tiff,31eba8f0-828a-4457-86c3-66abd2d43be5,327,342,322,334,107
r02c05f02p01-ch4sk1fk1fl1.tiff,66c9cb8e-45f0-4900-9b7b-6fea0dedc39b,338,354,502,514,113
r02c05f02p01-ch4sk1fk1fl1.tiff,e77a0c73-f656-4023-89d9-0e918a45cc4b,338,356,483,494,115
r02c05f02p01-ch4sk1fk1fl1.tiff,3ba5abca-c951-48b0-91fd-fdc3827952a0,346,364,388,397,117
r02c05f02p01-ch4sk1fk1fl1.tiff,02d705d0-574e-40e7-bbff-7976fd50ebfa,346,364,318,328,118
r02c05f02p01-ch4sk1fk1fl1.tiff,e52cad0b-a29e-4ec5-ba49-3749b1fdab95,343,361,353,366,119
r02c05f02p01-ch4sk1fk1fl1.tiff,5dac1809-a111-40b5-80d9-74f61ea15a34,346,363,61,74,120
r02c05f02p01-ch4sk1fk1fl1.tiff,585db453-9847-4c2b-966f-8461f301a0e1,351,370,522,535,122
r02c05f02p01-ch4sk1fk1fl1.tiff,1069d60e-64b4-46d0-8d08-6be228944d58,356,375,221,231,125
r02c05f02p01-ch4sk1fk1fl1.tiff,5edc806b-8221-4fa8-b6a6-c4c9563c2615,361,380,428,440,126
r02c05f02p01-ch4sk1fk1fl1.tiff,4db8b435-5ad7-4637-98cc-68675c6cfc0d,364,383,339,349,127
r02c05f02p01-ch4sk1fk1fl1.tiff,9862dbc3-9c93-4b21-96a8-7b07acc4f399,362,382,58,72,130
r02c05f02p01-ch4sk1fk1fl1.tiff,0092c6a7-fcb7-44c9-b8dd-d76517bfaa04,363,390,396,411,132
r02c05f02p01-ch4sk1fk1fl1.tiff,d1dcc12f-6a0f-4715-9697-f1e52192fe34,367,385,240,251,133
r02c05f02p01-ch4sk1fk1fl1.tiff,f3d5bc32-33cf-4e3a-8451-4ba12894b08b,369,386,149,162,134
r02c05f02p01-ch4sk1fk1fl1.tiff,d983323b-ccb2-400a-8ebc-7912b04ab003,374,389,529,544,135
r02c05f02p01-ch4sk1fk1fl1.tiff,72ef6b63-4eb6-4743-b57a-4efa4921fd77,373,394,358,368,136
r02c05f02p01-ch4sk1fk1fl1.tiff,23496712-4d71-4b0c-b53b-b355f7b725e9,372,393,209,222,137
r02c05f02p01-ch4sk1fk1fl1.tiff,016cae9b-af16-47a9-a8a8-5a8d5326023d,374,397,298,313,139
r02c05f02p01-ch4sk1fk1fl1.tiff,947381b0-8101-4404-8529-eb3337b8c9b3,378,395,346,356,140
r02c05f02p01-ch4sk1fk1fl1.tiff,8454629a-4e0c-4677-9ddb-e2b6380b78ed,381,395,416,426,141
r02c05f02p01-ch4sk1fk1fl1.tiff,0e66596f-80a7-4089-995e-9a5f0291d37c,383,397,135,146,142
r02c05f02p01-ch4sk1fk1fl1.tiff,e4c34553-1387-4e72-b624-af19afba8464,388,405,325,333,144
r02c05f02p01-ch4sk1fk1fl1.tiff,0d8ba221-1473-4501-a75b-866758b718e5,390,405,169,180,145
r02c05f02p01-ch4sk1fk1fl1.tiff,55ad0edf-2ca2-41dc-a04c-ee0123800ac8,396,408,458,469,146
r02c05f02p01-ch4sk1fk1fl1.tiff,b2e9ed6a-e0dd-4c89-8f2b-bc83a765fcf9,394,410,396,405,147
r02c05f02p01-ch4sk1fk1fl1.tiff,9c249c2f-4578-4e37-b8eb-fd821851310e,393,415,285,299,148
r02c05f02p01-ch4sk1fk1fl1.tiff,80a02263-7ce3-49b3-b94e-7d0c5952aa2d,392,415,223,236,149
r02c05f02p01-ch4sk1fk1fl1.tiff,5f951523-1b36-422e-a73b-197566560ab9,404,421,516,525,150
r02c05f02p01-ch4sk1fk1fl1.tiff,a88e773b-ab65-42ec-a895-371b2129e2dd,403,423,443,458,151
r02c05f02p01-ch4sk1fk1fl1.tiff,025bf7a7-db8c-4ea2-8710-7bb99101d5d9,405,422,474,482,152
r02c05f02p01-ch4sk1fk1fl1.tiff,e9287e66-306b-44d5-a3cf-38a5ede0b7bc,407,429,370,384,153
r02c05f02p01-ch4sk1fk1fl1.tiff,53bda54c-b8bb-4f42-b3fc-0eca00468696,413,429,343,352,154
r02c05f02p01-ch4sk1fk1fl1.tiff,66178151-a6e4-465a-b5f9-ef97c264a27f,410,429,429,440,155
r02c05f02p01-ch4sk1fk1fl1.tiff,432a1cb8-46b5-4438-8159-61ebf7d33f39,413,431,268,278,158
r02c05f02p01-ch4sk1fk1fl1.tiff,e4c8e0d5-62df-4f10-9072-0882d009b29e,426,442,550,561,161
r02c05f02p01-ch4sk1fk1fl1.tiff,da8d5e17-9e31-4d7f-8588-b206ea3dc368,431,448,194,207,162
r02c05f02p01-ch4sk1fk1fl1.tiff,c18da774-89ad-47d2-9832-7d180333ae64,438,456,102,114,163
r02c05f02p01-ch4sk1fk1fl1.tiff,2c8784db-81c6-4fa0-9e90-421537d3b276,437,452,350,361,164
r02c05f02p01-ch4sk1fk1fl1.tiff,f167d108-00d2-4af2-b3d0-8de6d75b67b5,440,457,286,296,166
r02c05f02p01-ch4sk1fk1fl1.tiff,2aee8cfc-f67e-47d7-bf08-dffd6eeb990e,440,454,534,545,167
r02c05f02p01-ch4sk1fk1fl1.tiff,c903a750-6019-4459-9f87-3d9dbd7e64f1,444,465,318,327,168
r02c05f02p01-ch4sk1fk1fl1.tiff,2c12001d-0059-47c2-803c-d9c766bcfbec,445,459,478,486,170
r02c05f02p01-ch4sk1fk1fl1.tiff,15001ca3-03ab-4fa3-9596-6423f99f03a3,444,458,168,181,171
r02c05f02p01-ch4sk1fk1fl1.tiff,9a293b1c-ee52-4efc-897e-c28f554f6141,446,462,190,202,173
r02c05f02p01-ch4sk1fk1fl1.tiff,099d1ada-8395-43bf-bf52-f3511e6fd0b6,453,469,463,472,174
r02c05f02p01-ch4sk1fk1fl1.tiff,9d00cb65-b924-4290-b362-92877e69d06b,453,468,542,553,175
r02c05f02p01-ch4sk1fk1fl1.tiff,fe78ed92-6ff8-45ed-a792-abda9698fb71,455,472,356,364,176
r02c05f02p01-ch4sk1fk1fl1.tiff,281edf1b-08c2-4054-a263-6021149e0144,460,479,306,315,177
r02c05f02p01-ch4sk1fk1fl1.tiff,3a2b14fa-cef2-4ba3-a2ab-47da664d7bf7,469,483,344,355,182
r02c05f02p01-ch4sk1fk1fl1.tiff,b7da75e9-668d-4b56-97ec-906016b58198,467,483,495,506,183
r02c05f02p01-ch4sk1fk1fl1.tiff,229554bb-c6ab-4c33-8d61-78c71b77c38f,466,485,513,526,184
r02c05f02p01-ch4sk1fk1fl1.tiff,8af7f852-1275-4b7d-82d8-5e11687951f4,466,483,363,374,186
r02c05f02p01-ch4sk1fk1fl1.tiff,8ad64660-e7ea-41bd-8c5b-2c0ae49b11c1,467,486,263,276,187
r02c05f02p01-ch4sk1fk1fl1.tiff,a39bd13d-b50b-4211-a36f-775f5fd81c93,480,495,257,267,189
r02c05f02p01-ch4sk1fk1fl1.tiff,8c172067-a9bb-4403-b057-0309791bc7a8,479,494,399,409,190
r02c05f02p01-ch4sk1fk1fl1.tiff,677c6567-9dab-40e9-bd29-ae45a1df0401,476,493,57,68,191
r02c05f02p01-ch4sk1fk1fl1.tiff,43ba45bb-2f92-4f22-9e76-7a3a010c94d4,486,506,150,165,195
r02c05f02p01-ch4sk1fk1fl1.tiff,44963bf4-2e0a-422a-bdd5-4bd3fc84a2a7,483,504,538,551,197
r02c05f02p01-ch4sk1fk1fl1.tiff,804dcc8c-27bf-4915-95fb-9336fbd75518,492,507,432,440,198
r02c05f02p01-ch4sk1fk1fl1.tiff,50712744-a303-49d4-af32-2529cd5cfab6,492,508,495,505,199
r02c05f02p01-ch4sk1fk1fl1.tiff,6cb40155-b7ba-459c-a520-f06ce30842c9,500,513,413,423,202
r02c05f02p01-ch4sk1fk1fl1.tiff,b1322787-2f6b-4164-b5af-f1bc831176ca,503,515,184,199,203
r02c05f02p01-ch4sk1fk1fl1.tiff,6eca9c2d-f09a-4709-bbb7-dd61d910659f,505,518,294,306,204
r02c05f02p01-ch4sk1fk1fl1.tiff,729d7a61-e79d-48b6-ba0c-c122ca89b8ab,500,520,551,567,208
r02c05f02p01-ch4sk1fk1fl1.tiff,d71e3b2e-8523-4ec5-b157-d4c43267c7c7,507,525,391,402,211
r02c05f02p01-ch4sk1fk1fl1.tiff,e3e58979-e709-4230-8231-11f5f7cf5ab2,509,524,219,230,212
r02c05f02p01-ch4sk1fk1fl1.tiff,d7fa0951-e60d-40f8-afd0-b2e73c13ed79,511,527,453,463,215
r02c05f02p01-ch4sk1fk1fl1.tiff,b8871b5f-fd0a-4340-89a3-4a0db2454b05,521,536,518,530,216
r02c05f02p01-ch4sk1fk1fl1.tiff,19a0a39b-6327-48af-b832-e81f85c0bf73,524,540,238,249,217
r02c05f02p01-ch4sk1fk1fl1.tiff,90801d5c-fed4-4632-b99c-2f8229ccfec8,524,541,423,432,218
r02c05f02p01-ch4sk1fk1fl1.tiff,5dc9407e-0d25-45b2-9c5f-d95d0f75191e,525,540,409,421,219
r02c05f02p01-ch4sk1fk1fl1.tiff,7bf91826-5056-43c1-acb5-a0e79a07150a,528,546,372,385,221
r02c05f02p01-ch4sk1fk1fl1.tiff,27c0ac0b-f9cb-4a80-97d7-2a69f8fa0cef,529,544,153,167,222
r02c05f02p01-ch4sk1fk1fl1.tiff,a7135986-c82e-4d04-bab6-9e53d0d791f8,530,549,119,132,226
r02c05f02p01-ch4sk1fk1fl1.tiff,444e33c1-f274-4897-b120-d93371e0fe03,539,554,209,222,227
r02c05f02p01-ch4sk1fk1fl1.tiff,70d8f29d-2f94-4a6b-aaed-db56e47bddfb,546,561,358,369,229
r02c05f02p01-ch4sk1fk1fl1.tiff,641d6c93-ce88-49a3-b25f-755dad7d6958,549,567,150,163,230
r02c05f02p01-ch4sk1fk1fl1.tiff,dbab6e39-5746-4234-a4dd-1839b9c6eacd,548,570,274,287,231
r02c05f02p01-ch4sk1fk1fl1.tiff,5d5168c9-0d1d-4978-aa4b-ce9b2336c59d,546,566,324,336,232
r02c05f02p01-ch4sk1fk1fl1.tiff,7435358d-97e5-4eb2-b622-69d4c425b08d,548,566,393,404,235
r02c05f02p01-ch4sk1fk1fl1.tiff,a44d8af7-2dd8-4460-a819-278810bd6003,548,567,378,389,236
r02c05f03p01-ch4sk1fk1fl1.tiff,c8dcdc2c-46f9-4913-92ed-d3715d869b5c,54,66,146,156,3
r02c05f03p01-ch4sk1fk1fl1.tiff,b99af628-abfb-44bd-a069-019d3871185e,62,72,112,134,4
r02c05f03p01-ch4sk1fk1fl1.tiff,52ff7606-9613-4a67-98ae-826d9e793f45,63,74,224,241,5
r02c05f03p01-ch4sk1fk1fl1.tiff,dd89ef21-9c97-4f1e-a974-0c24163fdd2a,73,83,525,541,7
r02c05f03p01-ch4sk1fk1fl1.tiff,6a1c0931-21b3-4c3d-b296-3ffdf8ef40c7,82,92,398,413,8
r02c05f03p01-ch4sk1fk1fl1.tiff,f8d919f7-e0c1-4ef0-a3ef-83338b633437,85,100,249,271,9
r02c05f03p01-ch4sk1fk1fl1.tiff,ce138c1e-70bb-46e4-83bd-60b78d3c873b,90,100,456,465,11
r02c05f03p01-ch4sk1fk1fl1.tiff,9928593c-2aa4-43dd-80bd-e795440afcdd,90,99,505,519,12
r02c05f03p01-ch4sk1fk1fl1.tiff,562c2341-a3c1-4cf2-b904-567c720f0923,89,108,269,279,13
r02c05f03p01-ch4sk1fk1fl1.tiff,b2554835-d34b-4253-ad59-bda9d6ca472d,93,104,96,118,14
r02c05f03p01-ch4sk1fk1fl1.tiff,c33d71dd-157d-4806-8a78-708e85bcf204,98,109,63,80,15
r02c05f03p01-ch4sk1fk1fl1.tiff,e17a4ee4-5996-42c9-95b5-8659511283da,100,116,366,381,16
r02c05f03p01-ch4sk1fk1fl1.tiff,bcd07c19-0c9b-49b7-af5e-5afff8f0108a,114,125,222,239,19
r02c05f03p01-ch4sk1fk1fl1.tiff,be76ed6f-1079-411c-9ab2-7db1bc984de6,116,131,499,511,20
r02c05f03p01-ch4sk1fk1fl1.tiff,3e3774a3-3e12-4943-bab1-90c99adbe4aa,126,139,241,255,21
r02c05f03p01-ch4sk1fk1fl1.tiff,499eb5ed-7f8a-49c5-9508-fef68a710f76,144,157,170,189,23
r02c05f03p01-ch4sk1fk1fl1.tiff,d6b04c0f-a6e1-4c6b-8a19-cb042c26f63e,139,156,463,474,24
r02c05f03p01-ch4sk1fk1fl1.tiff,159c5c9b-d2cb-4595-a1e1-b5c9131ac54c,142,157,434,446,25
r02c05f03p01-ch4sk1fk1fl1.tiff,276b395d-5598-4637-bcb9-b3736b758a34,150,165,368,385,26
r02c05f03p01-ch4sk1fk1fl1.tiff,680bd275-f20d-45b0-bc5d-3e3c5a8af660,149,163,286,300,27
r02c05f03p01-ch4sk1fk1fl1.tiff,68011f81-6609-45e2-9814-1f4d5cc32fa4,151,164,323,342,28
r02c05f03p01-ch4sk1fk1fl1.tiff,60c84a0b-fb7f-4096-a28c-028b79892af2,153,163,153,169,29
r02c05f03p01-ch4sk1fk1fl1.tiff,f001f632-7429-4285-a380-3ee55c43d2d8,154,167,543,555,30
r02c05f03p01-ch4sk1fk1fl1.tiff,97b64cea-7cda-4665-992e-c689237cae0b,156,170,455,465,31
r02c05f03p01-ch4sk1fk1fl1.tiff,4b8b67b1-ce04-4f1b-bb62-1058aa39be96,163,181,215,227,33
r02c05f03p01-ch4sk1fk1fl1.tiff,4d185bd7-322e-44bf-92de-b1c284a3ef31,163,178,204,213,34
r02c05f03p01-ch4sk1fk1fl1.tiff,adb19d05-d140-4678-a8c4-4f8b8d0b342f,171,180,472,485,35
r02c05f03p01-ch4sk1fk1fl1.tiff,a59adbdd-9b2b-4193-85a3-0855677334fa,173,183,186,203,36
r02c05f03p01-ch4sk1fk1fl1.tiff,6689d700-9421-4795-9c5f-a193ac5b0736,167,182,414,427,37
r02c05f03p01-ch4sk1fk1fl1.tiff,6b3cf37a-ec4e-47c9-b434-66868082d908,172,188,273,285,39
r02c05f03p01-ch4sk1fk1fl1.tiff,aecfc094-2b59-4311-a058-e1d5db9d0f68,182,196,209,220,41
r02c05f03p01-ch4sk1fk1fl1.tiff,60a977ba-cf9d-445d-bcba-cfaed43226e8,182,199,554,569,42
r02c05f03p01-ch4sk1fk1fl1.tiff,94d31d8c-c469-4ed7-bca7-bbb57a30df98,184,208,481,493,44
r02c05f03p01-ch4sk1fk1fl1.tiff,bf8aa4e1-5e02-42b3-b419-b3830ee6ca86,197,209,369,387,45
r02c05f03p01-ch4sk1fk1fl1.tiff,3c91ffb0-91fd-423b-8bbb-7184fcd9005e,194,214,462,473,47
r02c05f03p01-ch4sk1fk1fl1.tiff,fdc5a11b-80bf-4b76-a6ec-2ba5733e8ecd,206,222,267,280,49
r02c05f03p01-ch4sk1fk1fl1.tiff,3d9937a6-2f5a-4d70-833f-675192f38c49,218,233,188,201,50
r02c05f03p01-ch4sk1fk1fl1.tiff,449ac641-785a-44ed-b953-164380dfc856,219,237,241,253,52
r02c05f03p01-ch4sk1fk1fl1.tiff,50c5bdaf-1a35-46b7-a2d9-8630c1292797,220,240,286,304,53
r02c05f03p01-ch4sk1fk1fl1.tiff,2439b7bc-67eb-4af8-9f36-2b0261828f17,223,236,315,330,54
r02c05f03p01-ch4sk1fk1fl1.tiff,7c6f1d9d-dd47-40a3-8ae4-f860344a36c8,226,242,101,115,57
r02c05f03p01-ch4sk1fk1fl1.tiff,ab8d26e5-bf53-4b86-a37d-c31b14d07135,229,247,533,547,58
r02c05f03p01-ch4sk1fk1fl1.tiff,471922fc-b998-408b-bfde-d84d51da60b4,232,252,53,66,59
r02c05f03p01-ch4sk1fk1fl1.tiff,39cc79f2-5880-47ac-b08c-482af7ab25bb,231,248,123,135,60
r02c05f03p01-ch4sk1fk1fl1.tiff,80b07ab8-43cc-46cd-9602-7a892e9a8b98,238,253,258,272,61
r02c05f03p01-ch4sk1fk1fl1.tiff,5b48d3bf-6f3d-41f3-b3ca-ec6225a57c16,238,253,347,362,63
r02c05f03p01-ch4sk1fk1fl1.tiff,62bb7d0d-7e6a-485e-96ab-f2dd82478257,245,260,188,199,64
r02c05f03p01-ch4sk1fk1fl1.tiff,9eccde4e-4ed6-40f7-a29f-eb72df82b139,239,255,443,458,65
r02c05f03p01-ch4sk1fk1fl1.tiff,cb29436b-1abe-4081-9f85-31873585525d,246,260,278,291,66
r02c05f03p01-ch4sk1fk1fl1.tiff,80fcbb33-ee2d-488c-a8c1-ee1d9e47d5fb,247,261,321,336,67
r02c05f03p01-ch4sk1fk1fl1.tiff,befe1c92-b8c6-4322-bfd8-8ce8d5e51b9e,255,269,79,92,69
r02c05f03p01-ch4sk1fk1fl1.tiff,ceb8f4a3-be2f-4ee9-aca5-91ad599c27a4,254,273,465,478,71
r02c05f03p01-ch4sk1fk1fl1.tiff,651d3c37-0a74-4b14-9112-26974beb0f1d,264,279,6,17,72
r02c05f03p01-ch4sk1fk1fl1.tiff,10080d72-c672-4eac-b815-812676e3d395,268,282,168,178,73
r02c05f03p01-ch4sk1fk1fl1.tiff,a1620b5a-4af8-45fb-b19b-b92e8241c775,263,282,99,110,74
r02c05f03p01-ch4sk1fk1fl1.tiff,eb7eb2e9-a8ba-4a6d-a4c2-0c6fc4de038f,270,285,267,277,75
r02c05f03p01-ch4sk1fk1fl1.tiff,df90ec4b-94ee-42d1-a801-ae55211f506b,268,286,195,205,76
r02c05f03p01-ch4sk1fk1fl1.tiff,73be951d-9c92-475e-9a49-3d83ffbe2346,276,291,251,266,78
r02c05f03p01-ch4sk1fk1fl1.tiff,c99b8673-b03a-44fe-837a-46431e1561dd,278,296,17,29,80
r02c05f03p01-ch4sk1fk1fl1.tiff,6edc3fd4-30b4-43da-b0d1-87d5f1275187,280,298,163,172,81
r02c05f03p01-ch4sk1fk1fl1.tiff,5ae902aa-16f4-4a34-b5bf-c78f1da76fb3,284,298,235,248,83
r02c05f03p01-ch4sk1fk1fl1.tiff,4d95cab9-dbab-43bd-b2da-0916f71af9b5,295,308,82,98,84
r02c05f03p01-ch4sk1fk1fl1.tiff,eeb880d1-8840-4f4e-9849-4953d83c8d6f,292,308,492,503,85
r02c05f03p01-ch4sk1fk1fl1.tiff,7a10f79c-a70e-4256-8efe-5cea33dc7624,305,321,396,412,87
r02c05f03p01-ch4sk1fk1fl1.tiff,0c229bf2-b921-4a1e-b03f-d6f3ebe578f6,313,329,128,140,90
r02c05f03p01-ch4sk1fk1fl1.tiff,36f91719-848a-4433-8d4d-a46a1ed767e7,316,333,524,538,91
r02c05f03p01-ch4sk1fk1fl1.tiff,0aea2df4-0073-4dde-bb0d-6e9787223d17,321,337,480,491,92
r02c05f03p01-ch4sk1fk1fl1.tiff,dc50e214-de0e-4bdf-9a7c-a85d4c654852,326,340,353,369,94
r02c05f03p01-ch4sk1fk1fl1.tiff,d7ee5966-a0cf-4730-9bc2-40cab6e5462d,320,340,190,201,95
r02c05f03p01-ch4sk1fk1fl1.tiff,6ff65245-4feb-4283-b25f-75ba06b0c81b,326,340,170,183,96
r02c05f03p01-ch4sk1fk1fl1.tiff,e311f966-417c-4115-bffb-fa69d9cd8fd0,344,363,517,528,98
r02c05f03p01-ch4sk1fk1fl1.tiff,76b478c6-7d75-46ee-9263-f4bf5a028bad,353,372,473,487,105
r02c05f03p01-ch4sk1fk1fl1.tiff,5f291ae4-45f6-43f8-b808-231409f7fd61,359,372,160,172,107
r02c05f03p01-ch4sk1fk1fl1.tiff,e1db56eb-8022-45d5-adf3-8d5d26f106cf,362,377,344,361,108
r02c05f03p01-ch4sk1fk1fl1.tiff,0bd11d31-b4af-4144-9546-90a16ded91bd,360,377,252,264,109
r02c05f03p01-ch4sk1fk1fl1.tiff,eda086c8-670b-475c-8595-0b84d704b55c,363,381,71,83,110
r02c05f03p01-ch4sk1fk1fl1.tiff,234932b0-57d9-4013-8714-04eebd0f146b,369,380,86,103,111
r02c05f03p01-ch4sk1fk1fl1.tiff,90527962-baa1-4667-91b7-64e8f9f13599,362,381,42,51,113
r02c05f03p01-ch4sk1fk1fl1.tiff,87b0e9f8-48e2-4ebc-a76a-739750906f98,376,391,335,354,115
r02c05f03p01-ch4sk1fk1fl1.tiff,b28222d2-200f-4635-a661-260e82df01f2,378,397,548,561,116
r02c05f03p01-ch4sk1fk1fl1.tiff,900ec52b-1ac9-4069-ae7d-f6e012fdc3cb,391,407,468,480,118
r02c05f03p01-ch4sk1fk1fl1.tiff,61212bd1-53a3-4165-a128-e917e01b6fcd,389,407,224,238,119
r02c05f03p01-ch4sk1fk1fl1.tiff,df73dfd6-5395-4ff0-99ba-352f443e7c31,396,409,491,509,120
r02c05f03p01-ch4sk1fk1fl1.tiff,08e24a75-8e80-4706-81ae-f302bda58b5c,401,417,282,292,121
r02c05f03p01-ch4sk1fk1fl1.tiff,fe58370b-5ad1-4a86-84da-a62f9a2bdf1a,403,421,455,466,123
r02c05f03p01-ch4sk1fk1fl1.tiff,206861ad-eec2-4792-9377-642377878c37,406,421,7,18,124
r02c05f03p01-ch4sk1fk1fl1.tiff,6ca65860-1877-45a6-9c30-3714c22281c5,407,425,63,74,125
r02c05f03p01-ch4sk1fk1fl1.tiff,df72f454-9be3-484b-b34d-5d19fefcb017,413,433,199,210,128
r02c05f03p01-ch4sk1fk1fl1.tiff,cecfd72d-03ea-4a36-a326-27c6ee92259b,421,436,87,99,129
r02c05f03p01-ch4sk1fk1fl1.tiff,a8b2c8f6-c7ab-4b62-949c-3d2ac92be478,431,449,294,303,132
r02c05f03p01-ch4sk1fk1fl1.tiff,8b040470-2420-4f6f-b05c-92d76b16acdf,440,460,337,349,134
r02c05f03p01-ch4sk1fk1fl1.tiff,fd55241f-b2b6-451c-97dd-0f6581300eb5,442,458,444,455,135
r02c05f03p01-ch4sk1fk1fl1.tiff,fb49f14e-4bf2-41fb-9684-4d95b6804312,447,464,398,408,136
r02c05f03p01-ch4sk1fk1fl1.tiff,b5d75c34-7d4b-4ec6-ad6c-d375fca0c1f7,445,464,235,247,137
r02c05f03p01-ch4sk1fk1fl1.tiff,b9ce6688-044a-4ec5-a743-3e6e2f923b40,449,467,166,175,139
r02c05f03p01-ch4sk1fk1fl1.tiff,5b8451d1-ca30-46a4-84ad-8148ad99bc80,455,472,28,38,143
r02c05f03p01-ch4sk1fk1fl1.tiff,745266cd-8f7c-45a8-9ecb-745bcfb43c9c,458,470,357,372,145
r02c05f03p01-ch4sk1fk1fl1.tiff,9961a1a1-42a3-4299-88db-4d630653c78f,464,478,335,352,147
r02c05f03p01-ch4sk1fk1fl1.tiff,7694c60f-ae89-4809-ab6f-36f2df8df1ab,465,480,430,442,148
r02c05f03p01-ch4sk1fk1fl1.tiff,6517795a-0f7b-443d-877b-23baea9e61a6,475,490,413,426,150
r02c05f03p01-ch4sk1fk1fl1.tiff,3928450e-f822-4b91-92e3-760e03639b85,467,490,99,116,152
r02c05f03p01-ch4sk1fk1fl1.tiff,13333aaf-4503-4ef2-9e3f-f0a78e4689e2,472,487,390,403,153
r02c05f03p01-ch4sk1fk1fl1.tiff,0818a328-5193-4135-ad1b-5dd4bf9626b1,475,490,218,231,154
r02c05f03p01-ch4sk1fk1fl1.tiff,b7e0f9b8-c927-4f40-98b7-84a8908cb070,478,493,527,540,155
r02c05f03p01-ch4sk1fk1fl1.tiff,6b0f756a-8a0e-4c07-a746-f09e7c8ff469,487,499,479,494,157
r02c05f03p01-ch4sk1fk1fl1.tiff,a47cf169-9142-4e12-ab8e-8b167b4909c4,493,508,523,537,160
r02c05f03p01-ch4sk1fk1fl1.tiff,c410177b-86b3-484b-a6df-833978dd0980,495,507,293,311,161
r02c05f03p01-ch4sk1fk1fl1.tiff,b62c7fe0-489b-4640-a203-50804e9243cb,499,516,12,26,163
r02c05f03p01-ch4sk1fk1fl1.tiff,04761317-501b-4da6-9010-0259cf2006d0,498,512,314,326,164
r02c05f03p01-ch4sk1fk1fl1.tiff,339c0156-d84f-4cc8-bc42-4bfc952a0a8b,498,511,248,260,165
r02c05f03p01-ch4sk1fk1fl1.tiff,516609c7-a93b-4cf4-a703-8264d1bc9bff,499,515,138,147,166
r02c05f03p01-ch4sk1fk1fl1.tiff,377ac6a1-38ea-428d-9186-2aa9fa58a4a1,494,519,334,351,167
r02c05f03p01-ch4sk1fk1fl1.tiff,3c9cd5bf-7a94-4f62-93fc-b7deab52b169,510,530,103,115,169
r02c05f03p01-ch4sk1fk1fl1.tiff,acaa2e4c-7a93-4082-955e-ad902238b124,516,529,417,429,170
r02c05f03p01-ch4sk1fk1fl1.tiff,d5c4adbb-fdcc-4d7b-9b7b-1489df6ed8e1,517,533,396,411,171
r02c05f03p01-ch4sk1fk1fl1.tiff,4ef4fa01-b456-4e05-ac84-66554f02073a,521,541,525,541,172
r02c05f03p01-ch4sk1fk1fl1.tiff,3bab67ad-c68f-4e9c-b76f-dbe433bbe2ed,518,536,64,75,174
r02c05f03p01-ch4sk1fk1fl1.tiff,6c0d0aae-dd43-4ace-be66-0ec1cc87d951,522,537,157,173,175
r02c05f03p01-ch4sk1fk1fl1.tiff,158c5765-6a15-49ea-a17e-1b3e1f0f2142,524,540,459,474,176
r02c05f03p01-ch4sk1fk1fl1.tiff,2f8f1ae5-0d57-4ba5-9699-55d5d320e2fd,526,542,430,443,178
r02c05f03p01-ch4sk1fk1fl1.tiff,030b4a3d-a1c7-4dc0-bab0-77da716803b7,537,554,158,175,181
r02c05f03p01-ch4sk1fk1fl1.tiff,d59f5e3c-6687-42aa-bf94-b7c4e8980132,543,557,388,400,184
r02c05f03p01-ch4sk1fk1fl1.tiff,9a99a391-aa04-44ce-b694-138741b8fca8,550,564,451,463,186
r02c05f04p01-ch4sk1fk1fl1.tiff,5344739b-f1ed-4e2e-92b1-0767fcdf6f39,77,85,26,43,3
r02c05f04p01-ch4sk1fk1fl1.tiff,c2fc37bd-0080-433c-b776-020998fc3bf6,80,93,396,411,6
r02c05f04p01-ch4sk1fk1fl1.tiff,318c4e11-3e94-4d1c-bead-74d0ebf02d57,80,91,98,117,7
r02c05f04p01-ch4sk1fk1fl1.tiff,dc0d738f-1acc-4ae3-889a-3b1b578bbb73,84,94,446,459,8
r02c05f04p01-ch4sk1fk1fl1.tiff,f0f9b56d-0e95-47cd-9f65-80041c124ffe,89,98,64,82,9
r02c05f04p01-ch4sk1fk1fl1.tiff,110588ca-ad1c-4845-b528-68d8f97544ba,89,98,282,300,10
r02c05f04p01-ch4sk1fk1fl1.tiff,a3ba3154-465a-431a-9f85-ecfd6a5bef6c,90,101,99,113,11
r02c05f04p01-ch4sk1fk1fl1.tiff,b7c0bf86-cdaa-4bac-acc8-3092bbb70941,97,108,320,339,12
r02c05f04p01-ch4sk1fk1fl1.tiff,9724981d-62b4-4db2-9108-12277b3ffce4,104,117,105,128,15
r02c05f04p01-ch4sk1fk1fl1.tiff,a85cc293-ce08-4bd4-8226-f85f40cd84f7,105,115,202,219,16
r02c05f04p01-ch4sk1fk1fl1.tiff,95edee7d-3b6a-4bcc-9b5d-d6737ad56ae0,102,114,441,460,17
r02c05f04p01-ch4sk1fk1fl1.tiff,8eb1f51a-e18c-4352-ac23-ac1853bf6f98,105,119,141,157,18
r02c05f04p01-ch4sk1fk1fl1.tiff,aa027479-2634-4c94-8c77-c0c916c7c2a1,109,118,161,178,20
r02c05f04p01-ch4sk1fk1fl1.tiff,f5edab18-3e5b-4b11-af6a-21fdd3c225d5,111,119,87,102,21
r02c05f04p01-ch4sk1fk1fl1.tiff,6061c8c3-f8be-4df2-923e-9fa5e013069a,123,134,445,461,29
